TDP_W,AirVel_ms,k_TIM,R_th,T_junction
82.38095238095238,7.750000000000001,11.0,0.2840032684526922,48.39645973443607
82.38095238095238,7.750000000000001,12.0,0.28368260146535856,48.3700428826224
82.38095238095238,8.785714285714286,1.0,0.3192010006352184,51.29608243328228
82.38095238095238,8.785714285714286,2.0,0.2980369794711972,49.552570213579585
82.38095238095238,8.785714285714286,3.0,0.29098230574985684,48.97139947367869
82.38095238095238,8.785714285714286,4.0,0.28745496888918665,48.68081410372823
82.38095238095238,8.785714285714286,5.0,0.2853385667727845,48.50646288175796
82.38095238095238,8.785714285714286,6.0,0.28392763202851645,48.39022873377778
82.38095238095238,8.785714285714286,7.0,0.28291982149689643,48.30720434236338
82.38095238095238,8.785714285714286,8.0,0.28216396359818136,48.24493604880256
82.38095238095238,8.785714285714286,9.0,0.281576074121403,48.19650515381082
82.38095238095238,8.785714285714286,10.0,0.2811057625399803,48.15776043781743
82.38095238095238,8.785714285714286,11.0,0.28072096215517994,48.12606021564102
82.38095238095238,8.785714285714286,12.0,0.28040029516784626,48.09964336382733
82.38095238095238,9.821428571428573,1.0,0.31639782415998496,51.065154085560664
82.38095238095238,9.821428571428573,2.0,0.2952338029959638,49.32164186585797
82.38095238095238,9.821428571428573,3.0,0.2881791292746234,48.74047112595707
82.38095238095238,9.821428571428573,4.0,0.2846517924139532,48.44988575600662
82.38095238095238,9.821428571428573,5.0,0.2825353902975511,48.27553453403635
82.38095238095238,9.821428571428573,6.0,0.281124455553283,48.159300386056174
82.38095238095238,9.821428571428573,7.0,0.28011664502166295,48.07627599464176
82.38095238095238,9.821428571428573,8.0,0.2793607871229479,48.01400770108094
82.38095238095238,9.821428571428573,9.0,0.2787728976461695,47.9655768060892
82.38095238095238,9.821428571428573,10.0,0.27830258606474684,47.926832090095814
82.38095238095238,9.821428571428573,11.0,0.27791778567994646,47.8951318679194
82.38095238095238,9.821428571428573,12.0,0.27759711869261283,47.868715016105725
82.38095238095238,10.857142857142858,1.0,0.31396340031278125,50.86460393052912
82.38095238095238,10.857142857142858,2.0,0.2927993791487601,49.12109171082643
82.38095238095238,10.857142857142858,3.0,0.2857447054274197,48.53992097092553
82.38095238095238,10.857142857142858,4.0,0.2822173685667495,48.24933560097507
82.38095238095238,10.857142857142858,5.0,0.28010096645034743,48.07498437900481
82.38095238095238,10.857142857142858,6.0,0.2786900317060793,47.958750231024624
82.38095238095238,10.857142857142858,7.0,0.2776822211744593,47.87572583961022
82.38095238095238,10.857142857142858,8.0,0.2769263632757442,47.813457546049406
82.38095238095238,10.857142857142858,9.0,0.27633847379896587,47.76502665105767
82.38095238095238,10.857142857142858,10.0,0.2758681622175432,47.72628193506427
82.38095238095238,10.857142857142858,11.0,0.2754833618327428,47.69458171288786
82.38095238095238,10.857142857142858,12.0,0.2751626948454091,47.668164861074175
82.38095238095238,11.892857142857144,1.0,0.31182042762429457,50.688063799525224
82.38095238095238,11.892857142857144,2.0,0.2906564064602734,48.94455157982252
82.38095238095238,11.892857142857144,3.0,0.283601732738933,48.363380839921625
82.38095238095238,11.892857142857144,4.0,0.2800743958782628,48.072795469971176
82.38095238095238,11.892857142857144,5.0,0.2779579937618607,47.89844424800091
82.38095238095238,11.892857142857144,6.0,0.27654705901759263,47.78221010002073
82.38095238095238,11.892857142857144,7.0,0.27553924848597255,47.69918570860631
82.38095238095238,11.892857142857144,8.0,0.27478339058725754,47.6369174150455
82.38095238095238,11.892857142857144,9.0,0.2741955011104792,47.58848652005376
82.38095238095238,11.892857142857144,10.0,0.27372518952905645,47.54974180406036
82.38095238095238,11.892857142857144,11.0,0.27334038914425607,47.51804158188395
82.38095238095238,11.892857142857144,12.0,0.27301972215692244,47.49162473007028
82.38095238095238,12.92857142857143,1.0,0.30991285378426103,50.53091604984627
82.38095238095238,12.92857142857143,2.0,0.28874883262023987,48.787403830143575
82.38095238095238,12.92857142857143,3.0,0.2816941588988995,48.20623309024268
82.38095238095238,12.92857142857143,4.0,0.2781668220382293,47.91564772029222
82.38095238095238,12.92857142857143,5.0,0.27605041992182716,47.74129649832195
82.38095238095238,12.92857142857143,6.0,0.2746394851775591,47.62506235034177
82.38095238095238,12.92857142857143,7.0,0.273631674645939,47.54203795892735
82.38095238095238,12.92857142857143,8.0,0.272875816747224,47.47976966536655
82.38095238095238,12.92857142857143,9.0,0.2722879272704456,47.43133877037481
82.38095238095238,12.92857142857143,10.0,0.2718176156890229,47.39259405438141
82.38095238095238,12.92857142857143,11.0,0.27143281530422253,47.360893832204994
82.38095238095238,12.92857142857143,12.0,0.2711121483168889,47.33447698039132
82.38095238095238,13.964285714285715,1.0,0.3081988584512806,50.38971548193883
82.38095238095238,13.964285714285715,2.0,0.2870348372872594,48.646203262236135
82.38095238095238,13.964285714285715,3.0,0.27998016356591904,48.06503252233523
82.38095238095238,13.964285714285715,4.0,0.27645282670524884,47.77444715238478
82.38095238095238,13.964285714285715,5.0,0.2743364245888468,47.60009593041452
82.38095238095238,13.964285714285715,6.0,0.27292548984457865,47.48386178243433
82.38095238095238,13.964285714285715,7.0,0.2719176793129586,47.40083739101992
82.38095238095238,13.964285714285715,8.0,0.2711618214142436,47.338569097459114
82.38095238095238,13.964285714285715,9.0,0.2705739319374652,47.290138202467375
82.38095238095238,13.964285714285715,10.0,0.2701036203560425,47.25139348647398
82.38095238095238,13.964285714285715,11.0,0.26971881997124214,47.21969326429757
82.38095238095238,13.964285714285715,12.0,0.26939815298390846,47.19327641248388
82.38095238095238,15.0,1.0,0.30664648690802343,50.261829635756214
82.38095238095238,15.0,2.0,0.28548246574400227,48.51831741605352
82.38095238095238,15.0,3.0,0.2784277920226619,47.93714667615262
82.38095238095238,15.0,4.0,0.2749004551619917,47.64656130620217
82.38095238095238,15.0,5.0,0.27278405304558956,47.472210084231904
82.38095238095238,15.0,6.0,0.2713731183013215,47.355975936251724
82.38095238095238,15.0,7.0,0.2703653077697014,47.272951544837305
82.38095238095238,15.0,8.0,0.26960944987098634,47.21068325127649
82.38095238095238,15.0,9.0,0.269021560394208,47.16225235628475
82.38095238095238,15.0,10.0,0.2685512488127853,47.123507640291365
82.38095238095238,15.0,11.0,0.2681664484279849,47.09180741811495
82.38095238095238,15.0,12.0,0.2678457814406513,47.065390566301275
92.85714285714286,0.5,1.0,0.4421804040593512,66.05960894836832
92.85714285714286,0.5,2.0,0.42101638289533005,64.09437841170922
92.85714285714286,0.5,3.0,0.41396170917398967,63.43930156615618
92.85714285714286,0.5,4.0,0.4104343723133195,63.11176314337967
92.85714285714286,0.5,5.0,0.4083179701969174,62.91524008971376
92.85714285714286,0.5,6.0,0.4069070354526493,62.78422472060315
92.85714285714286,0.5,7.0,0.40589922492102926,62.69064231409558
92.85714285714286,0.5,8.0,0.40514336702231424,62.62045550921489
92.85714285714286,0.5,9.0,0.40455547754553584,62.56586577208547
92.85714285714286,0.5,10.0,0.40408516596411315,62.522193982381935
92.85714285714286,0.5,11.0,0.40370036557931277,62.486462518079044
92.85714285714286,0.5,12.0,0.4033796985919791,62.45668629782663
92.85714285714286,1.5357142857142858,1.0,0.37981530906206984,60.268564412906485
92.85714285714286,1.5357142857142858,2.0,0.3586512878980487,58.30333387624738
92.85714285714286,1.5357142857142858,3.0,0.3515966141767083,57.648257030694346
92.85714285714286,1.5357142857142858,4.0,0.3480692773160381,57.320718607917826
92.85714285714286,1.5357142857142858,5.0,0.3459528751996359,57.124195554251905
92.85714285714286,1.5357142857142858,6.0,0.3445419404553679,56.993180185141306
92.85714285714286,1.5357142857142858,7.0,0.3435341299237478,56.899597778633726
92.85714285714286,1.5357142857142858,8.0,0.34277827202503275,56.82941097375304
92.85714285714286,1.5357142857142858,9.0,0.3421903825482544,56.77482123662362
92.85714285714286,1.5357142857142858,10.0,0.3417200709668317,56.731149446920085
92.85714285714286,1.5357142857142858,11.0,0.34133527058203134,56.6954179826172
92.85714285714286,1.5357142857142858,12.0,0.3410146035946977,56.665641762364785
92.85714285714286,2.5714285714285716,1.0,0.35811006473162815,58.25307743936547
92.85714285714286,2.5714285714285716,2.0,0.336946043567607,56.28784690270636
92.85714285714286,2.5714285714285716,3.0,0.3298913698462666,55.63277005715333
92.85714285714286,2.5714285714285716,4.0,0.3263640329855964,55.30523163437681
92.85714285714286,2.5714285714285716,5.0,0.3242476308691943,55.108708580710896
92.85714285714286,2.5714285714285716,6.0,0.3228366961249262,54.9776932116003
92.85714285714286,2.5714285714285716,7.0,0.32182888559330614,54.88411080509272
92.85714285714286,2.5714285714285716,8.0,0.3210730276945911,54.81392400021203
92.85714285714286,2.5714285714285716,9.0,0.32048513821781277,54.759334263082614
92.85714285714286,2.5714285714285716,10.0,0.32001482663639,54.715662473379076
92.85714285714286,2.5714285714285716,11.0,0.31963002625158965,54.679931009076185
92.85714285714286,2.5714285714285716,12.0,0.319309359264256,54.65015478882377
92.85714285714286,3.6071428571428577,1.0,0.34575764082826366,57.10606664833877
92.85714285714286,3.6071428571428577,2.0,0.3245936196642425,55.14083611167966
92.85714285714286,3.6071428571428577,3.0,0.3175389459429021,54.48575926612662
92.85714285714286,3.6071428571428577,4.0,0.3140116090822319,54.15822084335011
92.85714285714286,3.6071428571428577,5.0,0.31189520696582984,53.9616977896842
92.85714285714286,3.6071428571428577,6.0,0.3104842722215617,53.83068242057359
92.85714285714286,3.6071428571428577,7.0,0.3094764616899417,53.737100014066016
92.85714285714286,3.6071428571428577,8.0,0.3087206037912266,53.66691320918533
92.85714285714286,3.6071428571428577,9.0,0.3081327143144483,53.61232347205591
92.85714285714286,3.6071428571428577,10.0,0.3076624027330256,53.56865168235238
92.85714285714286,3.6071428571428577,11.0,0.3072776023482252,53.53292021804948
92.85714285714286,3.6071428571428577,12.0,0.3069569353608915,53.50314399779707
92.85714285714286,4.642857142857143,1.0,0.33741132770005566,56.33105185786231
92.85714285714286,4.642857142857143,2.0,0.3162473065360345,54.36582132120321
92.85714285714286,4.642857142857143,3.0,0.3091926328146941,53.71074447565017
92.85714285714286,4.642857142857143,4.0,0.3056652959540239,53.383206052873646
92.85714285714286,4.642857142857143,5.0,0.3035488938376218,53.18668299920774
92.85714285714286,4.642857142857143,6.0,0.3021379590933537,53.05566763009713
92.85714285714286,4.642857142857143,7.0,0.3011301485617337,52.962085223589554
92.85714285714286,4.642857142857143,8.0,0.30037429066301863,52.89189841870888
92.85714285714286,4.642857142857143,9.0,0.2997864011862403,52.83730868157946
92.85714285714286,4.642857142857143,10.0,0.2993160896048176,52.79363689187592
92.85714285714286,4.642857142857143,11.0,0.2989312892200172,52.75790542757303
92.85714285714286,4.642857142857143,12.0,0.29861062223268353,52.72812920732061
92.85714285714286,5.678571428571429,1.0,0.33123851559182194,55.75786216209775
92.85714285714286,5.678571428571429,2.0,0.3100744944278008,53.792631625438645
92.85714285714286,5.678571428571429,3.0,0.3030198207064604,53.137554779885605
92.85714285714286,5.678571428571429,4.0,0.2994924838457902,52.81001635710909
92.85714285714286,5.678571428571429,5.0,0.29737608172938806,52.61349330344318
92.85714285714286,5.678571428571429,6.0,0.29596514698512,52.48247793433257
92.85714285714286,5.678571428571429,7.0,0.2949573364534999,52.38889552782499
92.85714285714286,5.678571428571429,8.0,0.2942014785547849,52.318708722944315
92.85714285714286,5.678571428571429,9.0,0.2936135890780065,52.26411898581489
92.85714285714286,5.678571428571429,10.0,0.2931432774965838,52.22044719611135
92.85714285714286,5.678571428571429,11.0,0.29275847711178343,52.18471573180847
92.85714285714286,5.678571428571429,12.0,0.2924378101244498,52.15493951155605
92.85714285714286,6.714285714285715,1.0,0.32640932861896765,55.30943765747557
92.85714285714286,6.714285714285715,2.0,0.30524530745494644,53.344207120816456
92.85714285714286,6.714285714285715,3.0,0.29819063373360605,52.68913027526342
92.85714285714286,6.714285714285715,4.0,0.29466329687293585,52.3615918524869
92.85714285714286,6.714285714285715,5.0,0.2925468947565337,52.16506879882099
92.85714285714286,6.714285714285715,6.0,0.29113596001226566,52.03405342971038
92.85714285714286,6.714285714285715,7.0,0.29012814948064564,51.94047102320281
92.85714285714286,6.714285714285715,8.0,0.28937229158193056,51.870284218322126
92.85714285714286,6.714285714285715,9.0,0.2887844021051522,51.81569448119271
92.85714285714286,6.714285714285715,10.0,0.2883140905237295,51.77202269148917
92.85714285714286,6.714285714285715,11.0,0.28792929013892915,51.73629122718628
92.85714285714286,6.714285714285715,12.0,0.28760862315159547,51.70651500693387
92.85714285714286,7.750000000000001,1.0,0.3224833069327307,54.94487850089642
92.85714285714286,7.750000000000001,2.0,0.30131928576870953,52.979647964237316
92.85714285714286,7.750000000000001,3.0,0.29426461204736915,52.324571118684275
92.85714285714286,7.750000000000001,4.0,0.29073727518669895,51.99703269590776
92.85714285714286,7.750000000000001,5.0,0.2886208730702968,51.80050964224185
92.85714285714286,7.750000000000001,6.0,0.28720993832602876,51.66949427313124
92.85714285714286,7.750000000000001,7.0,0.2862021277944087,51.57591186662366
92.85714285714286,7.750000000000001,8.0,0.28544626989569366,51.50572506174298
92.85714285714286,7.750000000000001,9.0,0.2848583804189153,51.45113532461357
92.85714285714286,7.750000000000001,10.0,0.28438806883749257,51.40746353491002
92.85714285714286,7.750000000000001,11.0,0.2840032684526922,51.37173207060714
92.85714285714286,7.750000000000001,12.0,0.28368260146535856,51.34195585035472
92.85714285714286,8.785714285714286,1.0,0.3192010006352184,54.64009291612742
92.85714285714286,8.785714285714286,2.0,0.2980369794711972,52.674862379468316
92.85714285714286,8.785714285714286,3.0,0.29098230574985684,52.01978553391528
92.85714285714286,8.785714285714286,4.0,0.28745496888918665,51.69224711113876
92.85714285714286,8.785714285714286,5.0,0.2853385667727845,51.49572405747285
92.85714285714286,8.785714285714286,6.0,0.28392763202851645,51.36470868836224
92.85714285714286,8.785714285714286,7.0,0.28291982149689643,51.27112628185467
92.85714285714286,8.785714285714286,8.0,0.28216396359818136,51.200939476973986
92.85714285714286,8.785714285714286,9.0,0.281576074121403,51.14634973984457
92.85714285714286,8.785714285714286,10.0,0.2811057625399803,51.10267795014103
92.85714285714286,8.785714285714286,11.0,0.28072096215517994,51.06694648583814
92.85714285714286,8.785714285714286,12.0,0.28040029516784626,51.03717026558573
92.85714285714286,9.821428571428573,1.0,0.31639782415998496,54.379797957712896
92.85714285714286,9.821428571428573,2.0,0.2952338029959638,52.41456742105378
92.85714285714286,9.821428571428573,3.0,0.2881791292746234,51.75949057550075
92.85714285714286,9.821428571428573,4.0,0.2846517924139532,51.43195215272423
92.85714285714286,9.821428571428573,5.0,0.2825353902975511,51.235429099058315
92.85714285714286,9.821428571428573,6.0,0.281124455553283,51.10441372994771
92.85714285714286,9.821428571428573,7.0,0.28011664502166295,51.01083132344013
92.85714285714286,9.821428571428573,8.0,0.2793607871229479,50.940644518559445
92.85714285714286,9.821428571428573,9.0,0.2787728976461695,50.88605478143003
92.85714285714286,9.821428571428573,10.0,0.27830258606474684,50.842382991726495
92.85714285714286,9.821428571428573,11.0,0.27791778567994646,50.8066515274236
92.85714285714286,9.821428571428573,12.0,0.27759711869261283,50.776875307171196
92.85714285714286,10.857142857142858,1.0,0.31396340031278125,54.15374431475826
92.85714285714286,10.857142857142858,2.0,0.2927993791487601,52.18851377809915
92.85714285714286,10.857142857142858,3.0,0.2857447054274197,51.53343693254612
92.85714285714286,10.857142857142858,4.0,0.2822173685667495,51.2058985097696
92.85714285714286,10.857142857142858,5.0,0.28010096645034743,51.00937545610369
92.85714285714286,10.857142857142858,6.0,0.2786900317060793,50.878360086993084
92.85714285714286,10.857142857142858,7.0,0.2776822211744593,50.784777680485504
92.85714285714286,10.857142857142858,8.0,0.2769263632757442,50.71459087560482
92.85714285714286,10.857142857142858,9.0,0.27633847379896587,50.66000113847541
92.85714285714286,10.857142857142858,10.0,0.2758681622175432,50.61632934877187
92.85714285714286,10.857142857142858,11.0,0.2754833618327428,50.58059788446897
92.85714285714286,10.857142857142858,12.0,0.2751626948454091,50.55082166421656
92.85714285714286,11.892857142857144,1.0,0.31182042762429457,53.9547539936845
92.85714285714286,11.892857142857144,2.0,0.2906564064602734,51.989523457025385
92.85714285714286,11.892857142857144,3.0,0.283601732738933,51.33444661147235
92.85714285714286,11.892857142857144,4.0,0.2800743958782628,51.00690818869583
92.85714285714286,11.892857142857144,5.0,0.2779579937618607,50.81038513502992
92.85714285714286,11.892857142857144,6.0,0.27654705901759263,50.67936976591932
92.85714285714286,11.892857142857144,7.0,0.27553924848597255,50.58578735941174
92.85714285714286,11.892857142857144,8.0,0.27478339058725754,50.51560055453106
92.85714285714286,11.892857142857144,9.0,0.2741955011104792,50.46101081740164
92.85714285714286,11.892857142857144,10.0,0.27372518952905645,50.4173390276981
92.85714285714286,11.892857142857144,11.0,0.27334038914425607,50.38160756339521
92.85714285714286,11.892857142857144,12.0,0.27301972215692244,50.3518313431428
92.85714285714286,12.92857142857143,1.0,0.30991285378426103,53.77762213710996
92.85714285714286,12.92857142857143,2.0,0.28874883262023987,51.81239160045085
92.85714285714286,12.92857142857143,3.0,0.2816941588988995,51.15731475489781
92.85714285714286,12.92857142857143,4.0,0.2781668220382293,50.82977633212129
92.85714285714286,12.92857142857143,5.0,0.27605041992182716,50.633253278455385
92.85714285714286,12.92857142857143,6.0,0.2746394851775591,50.50223790934477
92.85714285714286,12.92857142857143,7.0,0.273631674645939,50.40865550283719
92.85714285714286,12.92857142857143,8.0,0.272875816747224,50.338468697956515
92.85714285714286,12.92857142857143,9.0,0.2722879272704456,50.283878960827096
92.85714285714286,12.92857142857143,10.0,0.2718176156890229,50.24020717112356
92.85714285714286,12.92857142857143,11.0,0.27143281530422253,50.20447570682066
92.85714285714286,12.92857142857143,12.0,0.2711121483168889,50.17469948656826
92.85714285714286,13.964285714285715,1.0,0.3081988584512806,53.618465427618915
92.85714285714286,13.964285714285715,2.0,0.2870348372872594,51.65323489095981
92.85714285714286,13.964285714285715,3.0,0.27998016356591904,50.99815804540677
92.85714285714286,13.964285714285715,4.0,0.27645282670524884,50.670619622630255
92.85714285714286,13.964285714285715,5.0,0.2743364245888468,50.47409656896434
92.85714285714286,13.964285714285715,6.0,0.27292548984457865,50.34308119985373
92.85714285714286,13.964285714285715,7.0,0.2719176793129586,50.24949879334616
92.85714285714286,13.964285714285715,8.0,0.2711618214142436,50.17931198846548
92.85714285714286,13.964285714285715,9.0,0.2705739319374652,50.12472225133605
92.85714285714286,13.964285714285715,10.0,0.2701036203560425,50.08105046163252
92.85714285714286,13.964285714285715,11.0,0.26971881997124214,50.04531899732963
92.85714285714286,13.964285714285715,12.0,0.26939815298390846,50.015542777077215
92.85714285714286,15.0,1.0,0.30664648690802343,53.474316641459325
92.85714285714286,15.0,2.0,0.28548246574400227,51.50908610480021
92.85714285714286,15.0,3.0,0.2784277920226619,50.85400925924718
92.85714285714286,15.0,4.0,0.2749004551619917,50.52647083647066
92.85714285714286,15.0,5.0,0.27278405304558956,50.329947782804744
92.85714285714286,15.0,6.0,0.2713731183013215,50.19893241369414
92.85714285714286,15.0,7.0,0.2703653077697014,50.10535000718656
92.85714285714286,15.0,8.0,0.26960944987098634,50.035163202305874
92.85714285714286,15.0,9.0,0.269021560394208,49.98057346517646
92.85714285714286,15.0,10.0,0.2685512488127853,49.936901675472924
92.85714285714286,15.0,11.0,0.2681664484279849,49.901170211170026
92.85714285714286,15.0,12.0,0.2678457814406513,49.871393990917625
103.33333333333333,0.5,1.0,0.4421804040593512,70.69197508613296
103.33333333333333,0.5,2.0,0.42101638289533005,68.50502623251744
103.33333333333333,0.5,3.0,0.41396170917398967,67.77604328131227
103.33333333333333,0.5,4.0,0.4104343723133195,67.41155180570968
103.33333333333333,0.5,5.0,0.4083179701969174,67.19285692034813
103.33333333333333,0.5,6.0,0.4069070354526493,67.04706033010709
103.33333333333333,0.5,7.0,0.40589922492102926,66.94291990850635
103.33333333333333,0.5,8.0,0.40514336702231424,66.8648145923058
103.33333333333333,0.5,9.0,0.40455547754553584,66.80406601303869
103.33333333333333,0.5,10.0,0.40408516596411315,66.75546714962502
103.33333333333333,0.5,11.0,0.40370036557931277,66.71570444319565
103.33333333333333,0.5,12.0,0.4033796985919791,66.6825688545045
103.33333333333333,1.5357142857142858,1.0,0.37981530906206984,64.24758193641388
103.33333333333333,1.5357142857142858,2.0,0.3586512878980487,62.06063308279836
103.33333333333333,1.5357142857142858,3.0,0.3515966141767083,61.331650131593186
103.33333333333333,1.5357142857142858,4.0,0.3480692773160381,60.9671586559906
103.33333333333333,1.5357142857142858,5.0,0.3459528751996359,60.748463770629044
103.33333333333333,1.5357142857142858,6.0,0.3445419404553679,60.60266718038802
103.33333333333333,1.5357142857142858,7.0,0.3435341299237478,60.49852675878727
103.33333333333333,1.5357142857142858,8.0,0.34277827202503275,60.420421442586715
103.33333333333333,1.5357142857142858,9.0,0.3421903825482544,60.35967286331962
103.33333333333333,1.5357142857142858,10.0,0.3417200709668317,60.31107399990594
103.33333333333333,1.5357142857142858,11.0,0.34133527058203134,60.27131129347657
103.33333333333333,1.5357142857142858,12.0,0.3410146035946977,60.23817570478543
103.33333333333333,2.5714285714285716,1.0,0.35811006473162815,62.00470668893491
103.33333333333333,2.5714285714285716,2.0,0.336946043567607,59.81775783531939
103.33333333333333,2.5714285714285716,3.0,0.3298913698462666,59.088774884114216
103.33333333333333,2.5714285714285716,4.0,0.3263640329855964,58.724283408511624
103.33333333333333,2.5714285714285716,5.0,0.3242476308691943,58.505588523150074
103.33333333333333,2.5714285714285716,6.0,0.3228366961249262,58.35979193290904
103.33333333333333,2.5714285714285716,7.0,0.32182888559330614,58.2556515113083
103.33333333333333,2.5714285714285716,8.0,0.3210730276945911,58.177546195107745
103.33333333333333,2.5714285714285716,9.0,0.32048513821781277,58.11679761584065
103.33333333333333,2.5714285714285716,10.0,0.32001482663639,58.068198752426966
103.33333333333333,2.5714285714285716,11.0,0.31963002625158965,58.028436045997594
103.33333333333333,2.5714285714285716,12.0,0.319309359264256,57.995300457306456
103.33333333333333,3.6071428571428577,1.0,0.34575764082826366,60.72828955225391
103.33333333333333,3.6071428571428577,2.0,0.3245936196642425,58.541340698638386
103.33333333333333,3.6071428571428577,3.0,0.3175389459429021,57.81235774743322
103.33333333333333,3.6071428571428577,4.0,0.3140116090822319,57.44786627183063
103.33333333333333,3.6071428571428577,5.0,0.31189520696582984,57.22917138646908
103.33333333333333,3.6071428571428577,6.0,0.3104842722215617,57.08337479622804
103.33333333333333,3.6071428571428577,7.0,0.3094764616899417,56.97923437462731
103.33333333333333,3.6071428571428577,8.0,0.3087206037912266,56.90112905842675
103.33333333333333,3.6071428571428577,9.0,0.3081327143144483,56.84038047915965
103.33333333333333,3.6071428571428577,10.0,0.3076624027330256,56.791781615745975
103.33333333333333,3.6071428571428577,11.0,0.3072776023482252,56.752018909316604
103.33333333333333,3.6071428571428577,12.0,0.3069569353608915,56.71888332062545
103.33333333333333,4.642857142857143,1.0,0.33741132770005566,59.86583719567242
103.33333333333333,4.642857142857143,2.0,0.3162473065360345,57.678888342056894
103.33333333333333,4.642857142857143,3.0,0.3091926328146941,56.949905390851725
103.33333333333333,4.642857142857143,4.0,0.3056652959540239,56.585413915249134
103.33333333333333,4.642857142857143,5.0,0.3035488938376218,56.366719029887584
103.33333333333333,4.642857142857143,6.0,0.3021379590933537,56.22092243964655
103.33333333333333,4.642857142857143,7.0,0.3011301485617337,56.11678201804581
103.33333333333333,4.642857142857143,8.0,0.30037429066301863,56.03867670184526
103.33333333333333,4.642857142857143,9.0,0.2997864011862403,55.97792812257816
103.33333333333333,4.642857142857143,10.0,0.2993160896048176,55.92932925916448
103.33333333333333,4.642857142857143,11.0,0.2989312892200172,55.88956655273511
103.33333333333333,4.642857142857143,12.0,0.29861062223268353,55.856430964043966
103.33333333333333,5.678571428571429,1.0,0.33123851559182194,59.22797994448827
103.33333333333333,5.678571428571429,2.0,0.3100744944278008,57.04103109087274
103.33333333333333,5.678571428571429,3.0,0.3030198207064604,56.31204813966757
103.33333333333333,5.678571428571429,4.0,0.2994924838457902,55.94755666406499
103.33333333333333,5.678571428571429,5.0,0.29737608172938806,55.72886177870343
103.33333333333333,5.678571428571429,6.0,0.29596514698512,55.5830651884624
103.33333333333333,5.678571428571429,7.0,0.2949573364534999,55.47892476686165
103.33333333333333,5.678571428571429,8.0,0.2942014785547849,55.4008194506611
103.33333333333333,5.678571428571429,9.0,0.2936135890780065,55.340070871394005
103.33333333333333,5.678571428571429,10.0,0.2931432774965838,55.291472007980325
103.33333333333333,5.678571428571429,11.0,0.29275847711178343,55.25170930155095
103.33333333333333,5.678571428571429,12.0,0.2924378101244498,55.21857371285981
103.33333333333333,6.714285714285715,1.0,0.32640932861896765,58.728963957293324
103.33333333333333,6.714285714285715,2.0,0.30524530745494644,56.5420151036778
103.33333333333333,6.714285714285715,3.0,0.29819063373360605,55.81303215247262
103.33333333333333,6.714285714285715,4.0,0.29466329687293585,55.44854067687004
103.33333333333333,6.714285714285715,5.0,0.2925468947565337,55.22984579150848
103.33333333333333,6.714285714285715,6.0,0.29113596001226566,55.08404920126745
103.33333333333333,6.714285714285715,7.0,0.29012814948064564,54.979908779666715
103.33333333333333,6.714285714285715,8.0,0.28937229158193056,54.90180346346615
103.33333333333333,6.714285714285715,9.0,0.2887844021051522,54.84105488419906
103.33333333333333,6.714285714285715,10.0,0.2883140905237295,54.79245602078538
103.33333333333333,6.714285714285715,11.0,0.28792929013892915,54.75269331435601
103.33333333333333,6.714285714285715,12.0,0.28760862315159547,54.71955772566486
103.33333333333333,7.750000000000001,1.0,0.3224833069327307,58.323275049715505
103.33333333333333,7.750000000000001,2.0,0.30131928576870953,56.136326196099986
103.33333333333333,7.750000000000001,3.0,0.29426461204736915,55.40734324489481
103.33333333333333,7.750000000000001,4.0,0.29073727518669895,55.04285176929223
103.33333333333333,7.750000000000001,5.0,0.2886208730702968,54.82415688393067
103.33333333333333,7.750000000000001,6.0,0.28720993832602876,54.678360293689636
103.33333333333333,7.750000000000001,7.0,0.2862021277944087,54.5742198720889
103.33333333333333,7.750000000000001,8.0,0.28544626989569366,54.49611455588834
103.33333333333333,7.750000000000001,9.0,0.2848583804189153,54.43536597662125
103.33333333333333,7.750000000000001,10.0,0.28438806883749257,54.38676711320757
103.33333333333333,7.750000000000001,11.0,0.2840032684526922,54.3470044067782
103.33333333333333,7.750000000000001,12.0,0.28368260146535856,54.31386881808705
103.33333333333333,8.785714285714286,1.0,0.3192010006352184,57.984103398972564
103.33333333333333,8.785714285714286,2.0,0.2980369794711972,55.797154545357046
103.33333333333333,8.785714285714286,3.0,0.29098230574985684,55.06817159415187
103.33333333333333,8.785714285714286,4.0,0.28745496888918665,54.703680118549286
103.33333333333333,8.785714285714286,5.0,0.2853385667727845,54.48498523318773
103.33333333333333,8.785714285714286,6.0,0.28392763202851645,54.339188642946695
103.33333333333333,8.785714285714286,7.0,0.28291982149689643,54.23504822134596
103.33333333333333,8.785714285714286,8.0,0.28216396359818136,54.15694290514541
103.33333333333333,8.785714285714286,9.0,0.281576074121403,54.09619432587831
103.33333333333333,8.785714285714286,10.0,0.2811057625399803,54.04759546246463
103.33333333333333,8.785714285714286,11.0,0.28072096215517994,54.007832756035256
103.33333333333333,8.785714285714286,12.0,0.28040029516784626,53.97469716734411
103.33333333333333,9.821428571428573,1.0,0.31639782415998496,57.69444182986511
103.33333333333333,9.821428571428573,2.0,0.2952338029959638,55.507492976249594
103.33333333333333,9.821428571428573,3.0,0.2881791292746234,54.77851002504442
103.33333333333333,9.821428571428573,4.0,0.2846517924139532,54.414018549441835
103.33333333333333,9.821428571428573,5.0,0.2825353902975511,54.19532366408028
103.33333333333333,9.821428571428573,6.0,0.281124455553283,54.04952707383924
103.33333333333333,9.821428571428573,7.0,0.28011664502166295,53.945386652238504
